timestamp,turn,nation,decision,rule_used,low_fuel_ratio,game_phase,total_units,commanders_count,reasoning,context
2025-08-26T19:19:05.046524,,Niemcy,HOLD,econ<MIN_BUY,0.0,0.1,26,2,Za mało punktów – oszczędzam | Faza: BUILD (rozbudowa armii),"{""units"": 26, ""fuel_ratio"": 0.0, ""phase"": ""WCZESNA"", ""vp_situation"": ""REMIS""}"
2025-08-26T19:19:05.060263,1,Niemcy,ORDERS_ISSUED_EXPANSION,phase_0.1_vp_0,0.0,0.1,26,2,Issued SECURE_KEYPOINT orders to all commanders,"{""units"": 26, ""fuel_ratio"": 0.0, ""phase"": ""WCZESNA"", ""vp_situation"": ""REMIS""}"
2025-08-26T19:19:07.633312,,Niemcy,HOLD,econ<MIN_BUY,0.11538461538461539,0.1,26,2,Za mało punktów – oszczędzam | Faza: BUILD (rozbudowa armii),"{""units"": 26, ""fuel_ratio"": 0.11538461538461539, ""phase"": ""WCZESNA"", ""vp_situation"": ""REMIS""}"
2025-08-26T19:19:07.645055,1,Niemcy,ORDERS_ISSUED_EXPANSION,phase_0.1_vp_0,0.11538461538461539,0.1,26,2,Issued SECURE_KEYPOINT orders to all commanders,"{""units"": 26, ""fuel_ratio"": 0.11538461538461539, ""phase"": ""WCZESNA"", ""vp_situation"": ""REMIS""}"
2025-08-26T19:19:08.785202,,Niemcy,ALLOCATE,strategic_allocate_KRYZYS_PALIWA,0.6923076923076923,0.1,26,2,Strategia KRYZYS PALIWA – focus na uzupełnienia | Faza: BUILD (rozbudowa armii),"{""units"": 26, ""fuel_ratio"": 0.6923076923076923, ""phase"": ""WCZESNA"", ""vp_situation"": ""REMIS""}"
2025-08-26T19:19:08.801613,1,Niemcy,ORDERS_ISSUED_EXPANSION,phase_0.1_vp_0,0.6923076923076923,0.1,26,2,Issued SECURE_KEYPOINT orders to all commanders,"{""units"": 26, ""fuel_ratio"": 0.6923076923076923, ""phase"": ""WCZESNA"", ""vp_situation"": ""REMIS""}"
2025-08-26T19:19:09.383164,,Niemcy,ALLOCATE,strategic_allocate_KRYZYS_PALIWA,0.5769230769230769,0.1,26,2,Strategia KRYZYS PALIWA – focus na uzupełnienia | Faza: BUILD (rozbudowa armii),"{""units"": 26, ""fuel_ratio"": 0.5769230769230769, ""phase"": ""WCZESNA"", ""vp_situation"": ""REMIS""}"
2025-08-26T19:19:09.398688,1,Niemcy,ORDERS_ISSUED_EXPANSION,phase_0.1_vp_0,0.5769230769230769,0.1,26,2,Issued SECURE_KEYPOINT orders to all commanders,"{""units"": 26, ""fuel_ratio"": 0.5769230769230769, ""phase"": ""WCZESNA"", ""vp_situation"": ""REMIS""}"
2025-08-26T19:19:10.284600,,Niemcy,ALLOCATE,strategic_allocate_KRYZYS_PALIWA,0.5,0.1,26,2,Strategia KRYZYS PALIWA – focus na uzupełnienia | Faza: BUILD (rozbudowa armii),"{""units"": 26, ""fuel_ratio"": 0.5, ""phase"": ""WCZESNA"", ""vp_situation"": ""REMIS""}"
2025-08-26T19:19:10.328656,1,Niemcy,ORDERS_ISSUED_EXPANSION,phase_0.1_vp_0,0.5,0.1,26,2,Issued SECURE_KEYPOINT orders to all commanders,"{""units"": 26, ""fuel_ratio"": 0.5, ""phase"": ""WCZESNA"", ""vp_situation"": ""REMIS""}"
2025-08-26T19:19:11.063217,,Niemcy,ALLOCATE,strategic_allocate_KRYZYS_PALIWA,0.46153846153846156,0.1,26,2,Strategia KRYZYS PALIWA – focus na uzupełnienia | Faza: BUILD (rozbudowa armii),"{""units"": 26, ""fuel_ratio"": 0.46153846153846156, ""phase"": ""WCZESNA"", ""vp_situation"": ""REMIS""}"
2025-08-26T19:19:11.087666,1,Niemcy,ORDERS_ISSUED_EXPANSION,phase_0.1_vp_0,0.46153846153846156,0.1,26,2,Issued SECURE_KEYPOINT orders to all commanders,"{""units"": 26, ""fuel_ratio"": 0.46153846153846156, ""phase"": ""WCZESNA"", ""vp_situation"": ""REMIS""}"
2025-08-26T19:19:11.697214,,Niemcy,ALLOCATE,strategic_allocate_KRYZYS_PALIWA,0.38461538461538464,0.1,26,2,Strategia KRYZYS PALIWA – focus na uzupełnienia | Faza: BUILD (rozbudowa armii),"{""units"": 26, ""fuel_ratio"": 0.38461538461538464, ""phase"": ""WCZESNA"", ""vp_situation"": ""REMIS""}"
2025-08-26T19:19:11.716224,1,Niemcy,ORDERS_ISSUED_EXPANSION,phase_0.1_vp_0,0.38461538461538464,0.1,26,2,Issued SECURE_KEYPOINT orders to all commanders,"{""units"": 26, ""fuel_ratio"": 0.38461538461538464, ""phase"": ""WCZESNA"", ""vp_situation"": ""REMIS""}"
2025-08-26T19:19:12.301215,,Niemcy,ALLOCATE,strategic_allocate_KRYZYS_PALIWA,0.5,0.1,26,2,Strategia KRYZYS PALIWA – focus na uzupełnienia | Faza: BUILD (rozbudowa armii),"{""units"": 26, ""fuel_ratio"": 0.5, ""phase"": ""WCZESNA"", ""vp_situation"": ""REMIS""}"
2025-08-26T19:19:12.316189,1,Niemcy,ORDERS_ISSUED_EXPANSION,phase_0.1_vp_0,0.5,0.1,26,2,Issued SECURE_KEYPOINT orders to all commanders,"{""units"": 26, ""fuel_ratio"": 0.5, ""phase"": ""WCZESNA"", ""vp_situation"": ""REMIS""}"
2025-08-26T19:19:12.801528,,Niemcy,COMBO,strategic_combo_KRYZYS_PALIWA,0.4230769230769231,0.1,26,2,Strategia KRYZYS PALIWA – priorytet uzupełnień + minimum zakupów | Faza: BUILD (rozbudowa armii),"{""units"": 26, ""fuel_ratio"": 0.4230769230769231, ""phase"": ""WCZESNA"", ""vp_situation"": ""REMIS""}"
2025-08-26T19:19:12.833882,1,Niemcy,ORDERS_ISSUED_EXPANSION,phase_0.1_vp_0,0.4230769230769231,0.1,26,2,Issued SECURE_KEYPOINT orders to all commanders,"{""units"": 26, ""fuel_ratio"": 0.4230769230769231, ""phase"": ""WCZESNA"", ""vp_situation"": ""REMIS""}"
