timestamp,turn,nation,decision,rule_used,low_fuel_ratio,game_phase,total_units,commanders_count,reasoning,context
2025-08-24T21:58:52.382688,,Polska,HOLD,insufficient_budget,0.0,0.1,25,2,Niewystarczający budżet na żadną akcję | Faza: BUILD (rozbudowa armii),"{""units"": 25, ""fuel_ratio"": 0.0, ""phase"": ""WCZESNA"", ""vp_situation"": ""REMIS""}"
2025-08-24T21:58:52.428533,1,Polska,ORDERS_ISSUED_EXPANSION,phase_0.1_vp_0,0.0,0.1,25,2,Issued SECURE_KEYPOINT orders to all commanders,"{""units"": 25, ""fuel_ratio"": 0.0, ""phase"": ""WCZESNA"", ""vp_situation"": ""REMIS""}"
2025-08-24T21:58:53.063212,,Polska,COMBO,strategic_combo_ROZWÓJ,0.12,0.1,25,2,Strategia ROZWÓJ – kombinacja alokacji i zakupów | Faza: BUILD (rozbudowa armii),"{""units"": 25, ""fuel_ratio"": 0.12, ""phase"": ""WCZESNA"", ""vp_situation"": ""REMIS""}"
2025-08-24T21:58:53.095935,1,Polska,ORDERS_ISSUED_EXPANSION,phase_0.1_vp_0,0.12,0.1,25,2,Issued SECURE_KEYPOINT orders to all commanders,"{""units"": 25, ""fuel_ratio"": 0.12, ""phase"": ""WCZESNA"", ""vp_situation"": ""REMIS""}"
2025-08-24T21:58:54.259895,,Polska,ALLOCATE,strategic_allocate_KRYZYS_PALIWA,0.72,0.1,25,2,Strategia KRYZYS PALIWA – focus na uzupełnienia | Faza: BUILD (rozbudowa armii),"{""units"": 25, ""fuel_ratio"": 0.72, ""phase"": ""WCZESNA"", ""vp_situation"": ""REMIS""}"
2025-08-24T21:58:54.270317,1,Polska,ORDERS_ISSUED_EXPANSION,phase_0.1_vp_0,0.72,0.1,25,2,Issued SECURE_KEYPOINT orders to all commanders,"{""units"": 25, ""fuel_ratio"": 0.72, ""phase"": ""WCZESNA"", ""vp_situation"": ""REMIS""}"
2025-08-24T21:58:55.767286,,Polska,ALLOCATE,strategic_allocate_KRYZYS_PALIWA,0.76,0.1,25,2,Strategia KRYZYS PALIWA – focus na uzupełnienia | Faza: BUILD (rozbudowa armii),"{""units"": 25, ""fuel_ratio"": 0.76, ""phase"": ""WCZESNA"", ""vp_situation"": ""REMIS""}"
2025-08-24T21:58:55.780179,1,Polska,ORDERS_ISSUED_EXPANSION,phase_0.1_vp_0,0.76,0.1,25,2,Issued SECURE_KEYPOINT orders to all commanders,"{""units"": 25, ""fuel_ratio"": 0.76, ""phase"": ""WCZESNA"", ""vp_situation"": ""REMIS""}"
2025-08-24T21:58:57.830222,,Polska,COMBO,strategic_combo_KRYZYS_PALIWA,0.76,0.1,25,2,Strategia KRYZYS PALIWA – priorytet uzupełnień + minimum zakupów | Faza: BUILD (rozbudowa armii),"{""units"": 25, ""fuel_ratio"": 0.76, ""phase"": ""WCZESNA"", ""vp_situation"": ""REMIS""}"
2025-08-24T21:58:57.849694,1,Polska,ORDERS_ISSUED_EXPANSION,phase_0.1_vp_0,0.76,0.1,25,2,Issued SECURE_KEYPOINT orders to all commanders,"{""units"": 25, ""fuel_ratio"": 0.76, ""phase"": ""WCZESNA"", ""vp_situation"": ""REMIS""}"
