timestamp,turn,nation,decision,rule_used,low_fuel_ratio,game_phase,total_units,commanders_count,reasoning,context
2025-08-26T18:45:53.763330,,Polska,HOLD,insufficient_budget,0.0,0.1,25,2,Niewystarczający budżet na żadną akcję | Faza: BUILD (rozbudowa armii),"{""units"": 25, ""fuel_ratio"": 0.0, ""phase"": ""WCZESNA"", ""vp_situation"": ""REMIS""}"
2025-08-26T18:45:53.791615,1,Polska,ORDERS_ISSUED_EXPANSION,phase_0.1_vp_0,0.0,0.1,25,2,Issued SECURE_KEYPOINT orders to all commanders,"{""units"": 25, ""fuel_ratio"": 0.0, ""phase"": ""WCZESNA"", ""vp_situation"": ""REMIS""}"
2025-08-26T18:45:54.411332,,Polska,COMBO,strategic_combo_ROZWÓJ,0.12,0.1,25,2,Strategia ROZWÓJ – kombinacja alokacji i zakupów | Faza: BUILD (rozbudowa armii),"{""units"": 25, ""fuel_ratio"": 0.12, ""phase"": ""WCZESNA"", ""vp_situation"": ""REMIS""}"
2025-08-26T18:45:54.572827,1,Polska,ORDERS_ISSUED_EXPANSION,phase_0.1_vp_0,0.12,0.1,25,2,Issued SECURE_KEYPOINT orders to all commanders,"{""units"": 25, ""fuel_ratio"": 0.12, ""phase"": ""WCZESNA"", ""vp_situation"": ""REMIS""}"
2025-08-26T18:45:55.328953,,Polska,COMBO,strategic_combo_ROZWÓJ,0.08,0.1,25,2,Strategia ROZWÓJ – kombinacja alokacji i zakupów | Faza: BUILD (rozbudowa armii),"{""units"": 25, ""fuel_ratio"": 0.08, ""phase"": ""WCZESNA"", ""vp_situation"": ""REMIS""}"
2025-08-26T18:45:55.362197,1,Polska,ORDERS_ISSUED_EXPANSION,phase_0.1_vp_0,0.08,0.1,25,2,Issued SECURE_KEYPOINT orders to all commanders,"{""units"": 25, ""fuel_ratio"": 0.08, ""phase"": ""WCZESNA"", ""vp_situation"": ""REMIS""}"
2025-08-26T18:45:55.773648,,Polska,COMBO,strategic_combo_ROZWÓJ,0.08,0.1,25,2,Strategia ROZWÓJ – kombinacja alokacji i zakupów | Faza: BUILD (rozbudowa armii),"{""units"": 25, ""fuel_ratio"": 0.08, ""phase"": ""WCZESNA"", ""vp_situation"": ""REMIS""}"
2025-08-26T18:45:55.798991,1,Polska,ORDERS_ISSUED_EXPANSION,phase_0.1_vp_0,0.08,0.1,25,2,Issued SECURE_KEYPOINT orders to all commanders,"{""units"": 25, ""fuel_ratio"": 0.08, ""phase"": ""WCZESNA"", ""vp_situation"": ""REMIS""}"
2025-08-26T18:45:56.073640,,Polska,COMBO,strategic_combo_ROZWÓJ,0.0,0.1,25,2,Strategia ROZWÓJ – kombinacja alokacji i zakupów | Faza: BUILD (rozbudowa armii),"{""units"": 25, ""fuel_ratio"": 0.0, ""phase"": ""WCZESNA"", ""vp_situation"": ""REMIS""}"
2025-08-26T18:45:56.098017,1,Polska,ORDERS_ISSUED_EXPANSION,phase_0.1_vp_0,0.0,0.1,25,2,Issued SECURE_KEYPOINT orders to all commanders,"{""units"": 25, ""fuel_ratio"": 0.0, ""phase"": ""WCZESNA"", ""vp_situation"": ""REMIS""}"
2025-08-26T18:45:56.513511,,Polska,COMBO,strategic_combo_ROZWÓJ,0.0,0.1,25,2,Strategia ROZWÓJ – kombinacja alokacji i zakupów | Faza: BUILD (rozbudowa armii),"{""units"": 25, ""fuel_ratio"": 0.0, ""phase"": ""WCZESNA"", ""vp_situation"": ""REMIS""}"
