timestamp,turn,nation,decision,rule_used,low_fuel_ratio,game_phase,total_units,commanders_count,reasoning,context
2025-08-26T18:55:26.412282,,Niemcy,HOLD,econ<MIN_BUY,0.0,0.1,26,2,Za mało punktów – oszczędzam | Faza: BUILD (rozbudowa armii),"{""units"": 26, ""fuel_ratio"": 0.0, ""phase"": ""WCZESNA"", ""vp_situation"": ""REMIS""}"
2025-08-26T18:55:26.436369,1,Niemcy,ORDERS_ISSUED_EXPANSION,phase_0.1_vp_0,0.0,0.1,26,2,Issued SECURE_KEYPOINT orders to all commanders,"{""units"": 26, ""fuel_ratio"": 0.0, ""phase"": ""WCZESNA"", ""vp_situation"": ""REMIS""}"
2025-08-26T18:55:28.479917,,Niemcy,COMBO,strategic_combo_ROZWÓJ,0.038461538461538464,0.1,26,2,Strategia ROZWÓJ – kombinacja alokacji i zakupów | Faza: BUILD (rozbudowa armii),"{""units"": 26, ""fuel_ratio"": 0.038461538461538464, ""phase"": ""WCZESNA"", ""vp_situation"": ""REMIS""}"
2025-08-26T18:55:28.511538,1,Niemcy,ORDERS_ISSUED_EXPANSION,phase_0.1_vp_0,0.038461538461538464,0.1,26,2,Issued SECURE_KEYPOINT orders to all commanders,"{""units"": 26, ""fuel_ratio"": 0.038461538461538464, ""phase"": ""WCZESNA"", ""vp_situation"": ""REMIS""}"
2025-08-26T18:55:29.366288,,Niemcy,COMBO,strategic_combo_ROZWÓJ,0.19230769230769232,0.1,26,2,Strategia ROZWÓJ – kombinacja alokacji i zakupów | Faza: BUILD (rozbudowa armii),"{""units"": 26, ""fuel_ratio"": 0.19230769230769232, ""phase"": ""WCZESNA"", ""vp_situation"": ""REMIS""}"
2025-08-26T18:55:29.399222,1,Niemcy,ORDERS_ISSUED_EXPANSION,phase_0.1_vp_0,0.19230769230769232,0.1,26,2,Issued SECURE_KEYPOINT orders to all commanders,"{""units"": 26, ""fuel_ratio"": 0.19230769230769232, ""phase"": ""WCZESNA"", ""vp_situation"": ""REMIS""}"
2025-08-26T18:55:31.048231,,Niemcy,COMBO,strategic_combo_ROZWÓJ,0.07692307692307693,0.1,26,2,Strategia ROZWÓJ – kombinacja alokacji i zakupów | Faza: BUILD (rozbudowa armii),"{""units"": 26, ""fuel_ratio"": 0.07692307692307693, ""phase"": ""WCZESNA"", ""vp_situation"": ""REMIS""}"
2025-08-26T18:55:31.073030,1,Niemcy,ORDERS_ISSUED_EXPANSION,phase_0.1_vp_0,0.07692307692307693,0.1,26,2,Issued SECURE_KEYPOINT orders to all commanders,"{""units"": 26, ""fuel_ratio"": 0.07692307692307693, ""phase"": ""WCZESNA"", ""vp_situation"": ""REMIS""}"
2025-08-26T18:55:32.597685,,Niemcy,COMBO,strategic_combo_KRYZYS_PALIWA,0.2692307692307692,0.1,26,2,Strategia KRYZYS PALIWA – priorytet uzupełnień + minimum zakupów | Faza: BUILD (rozbudowa armii),"{""units"": 26, ""fuel_ratio"": 0.2692307692307692, ""phase"": ""WCZESNA"", ""vp_situation"": ""REMIS""}"
2025-08-26T18:55:32.623206,1,Niemcy,ORDERS_ISSUED_EXPANSION,phase_0.1_vp_0,0.2692307692307692,0.1,26,2,Issued SECURE_KEYPOINT orders to all commanders,"{""units"": 26, ""fuel_ratio"": 0.2692307692307692, ""phase"": ""WCZESNA"", ""vp_situation"": ""REMIS""}"
