timestamp,turn,nation,decision,rule_used,low_fuel_ratio,game_phase,total_units,commanders_count,reasoning,context
2025-08-24T21:56:28.131134,,Niemcy,HOLD,econ<MIN_BUY,0.0,0.1,26,2,Za mało punktów – oszczędzam | Faza: BUILD (rozbudowa armii),"{""units"": 26, ""fuel_ratio"": 0.0, ""phase"": ""WCZESNA"", ""vp_situation"": ""REMIS""}"
2025-08-24T21:56:28.144714,1,Niemcy,ORDERS_ISSUED_EXPANSION,phase_0.1_vp_0,0.0,0.1,26,2,Issued SECURE_KEYPOINT orders to all commanders,"{""units"": 26, ""fuel_ratio"": 0.0, ""phase"": ""WCZESNA"", ""vp_situation"": ""REMIS""}"
2025-08-24T21:56:29.141535,,Niemcy,COMBO,strategic_combo_ROZWÓJ,0.15384615384615385,0.1,26,2,Strategia ROZWÓJ – kombinacja alokacji i zakupów | Faza: BUILD (rozbudowa armii),"{""units"": 26, ""fuel_ratio"": 0.15384615384615385, ""phase"": ""WCZESNA"", ""vp_situation"": ""REMIS""}"
2025-08-24T21:56:29.197169,1,Niemcy,ORDERS_ISSUED_EXPANSION,phase_0.1_vp_0,0.15384615384615385,0.1,26,2,Issued SECURE_KEYPOINT orders to all commanders,"{""units"": 26, ""fuel_ratio"": 0.15384615384615385, ""phase"": ""WCZESNA"", ""vp_situation"": ""REMIS""}"
2025-08-24T21:56:30.654933,,Niemcy,ALLOCATE,strategic_allocate_KRYZYS_PALIWA,0.6153846153846154,0.1,26,2,Strategia KRYZYS PALIWA – focus na uzupełnienia | Faza: BUILD (rozbudowa armii),"{""units"": 26, ""fuel_ratio"": 0.6153846153846154, ""phase"": ""WCZESNA"", ""vp_situation"": ""REMIS""}"
2025-08-24T21:56:30.670868,1,Niemcy,ORDERS_ISSUED_EXPANSION,phase_0.1_vp_0,0.6153846153846154,0.1,26,2,Issued SECURE_KEYPOINT orders to all commanders,"{""units"": 26, ""fuel_ratio"": 0.6153846153846154, ""phase"": ""WCZESNA"", ""vp_situation"": ""REMIS""}"
2025-08-24T21:56:32.340099,,Niemcy,COMBO,strategic_combo_KRYZYS_PALIWA,0.6923076923076923,0.1,26,2,Strategia KRYZYS PALIWA – priorytet uzupełnień + minimum zakupów | Faza: BUILD (rozbudowa armii),"{""units"": 26, ""fuel_ratio"": 0.6923076923076923, ""phase"": ""WCZESNA"", ""vp_situation"": ""REMIS""}"
2025-08-24T21:56:32.356855,1,Niemcy,ORDERS_ISSUED_EXPANSION,phase_0.1_vp_0,0.6923076923076923,0.1,26,2,Issued SECURE_KEYPOINT orders to all commanders,"{""units"": 26, ""fuel_ratio"": 0.6923076923076923, ""phase"": ""WCZESNA"", ""vp_situation"": ""REMIS""}"
2025-08-24T21:56:34.197883,,Niemcy,COMBO,strategic_combo_KRYZYS_PALIWA,0.7692307692307693,0.1,26,2,Strategia KRYZYS PALIWA – priorytet uzupełnień + minimum zakupów | Faza: BUILD (rozbudowa armii),"{""units"": 26, ""fuel_ratio"": 0.7692307692307693, ""phase"": ""WCZESNA"", ""vp_situation"": ""REMIS""}"
2025-08-24T21:56:34.228747,1,Niemcy,ORDERS_ISSUED_EXPANSION,phase_0.1_vp_0,0.7692307692307693,0.1,26,2,Issued SECURE_KEYPOINT orders to all commanders,"{""units"": 26, ""fuel_ratio"": 0.7692307692307693, ""phase"": ""WCZESNA"", ""vp_situation"": ""REMIS""}"
2025-08-24T21:56:35.932091,,Niemcy,COMBO,strategic_combo_KRYZYS_PALIWA,0.7692307692307693,0.1,26,2,Strategia KRYZYS PALIWA – priorytet uzupełnień + minimum zakupów | Faza: BUILD (rozbudowa armii),"{""units"": 26, ""fuel_ratio"": 0.7692307692307693, ""phase"": ""WCZESNA"", ""vp_situation"": ""REMIS""}"
2025-08-24T21:56:35.963609,1,Niemcy,ORDERS_ISSUED_EXPANSION,phase_0.1_vp_0,0.7692307692307693,0.1,26,2,Issued SECURE_KEYPOINT orders to all commanders,"{""units"": 26, ""fuel_ratio"": 0.7692307692307693, ""phase"": ""WCZESNA"", ""vp_situation"": ""REMIS""}"
2025-08-24T21:56:37.795222,,Niemcy,ALLOCATE,strategic_allocate_KRYZYS_PALIWA,0.7692307692307693,0.1,26,2,Strategia KRYZYS PALIWA – focus na uzupełnienia | Faza: BUILD (rozbudowa armii),"{""units"": 26, ""fuel_ratio"": 0.7692307692307693, ""phase"": ""WCZESNA"", ""vp_situation"": ""REMIS""}"
2025-08-24T21:56:37.809644,1,Niemcy,ORDERS_ISSUED_EXPANSION,phase_0.1_vp_0,0.7692307692307693,0.1,26,2,Issued SECURE_KEYPOINT orders to all commanders,"{""units"": 26, ""fuel_ratio"": 0.7692307692307693, ""phase"": ""WCZESNA"", ""vp_situation"": ""REMIS""}"
2025-08-24T21:56:39.634928,,Niemcy,ALLOCATE,strategic_allocate_KRYZYS_PALIWA,0.7692307692307693,0.1,26,2,Strategia KRYZYS PALIWA – focus na uzupełnienia | Faza: BUILD (rozbudowa armii),"{""units"": 26, ""fuel_ratio"": 0.7692307692307693, ""phase"": ""WCZESNA"", ""vp_situation"": ""REMIS""}"
2025-08-24T21:56:39.648754,1,Niemcy,ORDERS_ISSUED_EXPANSION,phase_0.1_vp_0,0.7692307692307693,0.1,26,2,Issued SECURE_KEYPOINT orders to all commanders,"{""units"": 26, ""fuel_ratio"": 0.7692307692307693, ""phase"": ""WCZESNA"", ""vp_situation"": ""REMIS""}"
2025-08-24T21:56:41.716234,,Niemcy,ALLOCATE,strategic_allocate_KRYZYS_PALIWA,0.7692307692307693,0.1,26,2,Strategia KRYZYS PALIWA – focus na uzupełnienia | Faza: BUILD (rozbudowa armii),"{""units"": 26, ""fuel_ratio"": 0.7692307692307693, ""phase"": ""WCZESNA"", ""vp_situation"": ""REMIS""}"
2025-08-24T21:56:41.732117,1,Niemcy,ORDERS_ISSUED_EXPANSION,phase_0.1_vp_0,0.7692307692307693,0.1,26,2,Issued SECURE_KEYPOINT orders to all commanders,"{""units"": 26, ""fuel_ratio"": 0.7692307692307693, ""phase"": ""WCZESNA"", ""vp_situation"": ""REMIS""}"
