timestamp,turn,nation,decision,rule_used,low_fuel_ratio,game_phase,total_units,commanders_count,reasoning,context
2025-08-25T23:14:11.250611,,Polska,COMBO,strategic_combo_ROZWÓJ,0.0,0.1,25,2,Strategia ROZWÓJ – kombinacja alokacji i zakupów | Faza: BUILD (rozbudowa armii),"{""units"": 25, ""fuel_ratio"": 0.0, ""phase"": ""WCZESNA"", ""vp_situation"": ""REMIS""}"
2025-08-25T23:14:11.838908,1,Polska,ORDERS_ISSUED_EXPANSION,phase_0.1_vp_0,0.0,0.1,25,2,Issued SECURE_KEYPOINT orders to all commanders,"{""units"": 25, ""fuel_ratio"": 0.0, ""phase"": ""WCZESNA"", ""vp_situation"": ""REMIS""}"
2025-08-25T23:14:12.583708,,Polska,COMBO,strategic_combo_ROZWÓJ,0.04,0.1,25,2,Strategia ROZWÓJ – kombinacja alokacji i zakupów | Faza: BUILD (rozbudowa armii),"{""units"": 25, ""fuel_ratio"": 0.04, ""phase"": ""WCZESNA"", ""vp_situation"": ""REMIS""}"
2025-08-25T23:14:12.613906,1,Polska,ORDERS_ISSUED_EXPANSION,phase_0.1_vp_0,0.04,0.1,25,2,Issued SECURE_KEYPOINT orders to all commanders,"{""units"": 25, ""fuel_ratio"": 0.04, ""phase"": ""WCZESNA"", ""vp_situation"": ""REMIS""}"
2025-08-25T23:14:13.965361,,Polska,COMBO,strategic_combo_KRYZYS_PALIWA,0.52,0.1,25,2,Strategia KRYZYS PALIWA – priorytet uzupełnień + minimum zakupów | Faza: BUILD (rozbudowa armii),"{""units"": 25, ""fuel_ratio"": 0.52, ""phase"": ""WCZESNA"", ""vp_situation"": ""REMIS""}"
2025-08-25T23:14:13.983540,1,Polska,ORDERS_ISSUED_EXPANSION,phase_0.1_vp_0,0.52,0.1,25,2,Issued SECURE_KEYPOINT orders to all commanders,"{""units"": 25, ""fuel_ratio"": 0.52, ""phase"": ""WCZESNA"", ""vp_situation"": ""REMIS""}"
2025-08-25T23:14:15.238165,,Polska,COMBO,strategic_combo_KRYZYS_PALIWA,0.72,0.1,25,2,Strategia KRYZYS PALIWA – priorytet uzupełnień + minimum zakupów | Faza: BUILD (rozbudowa armii),"{""units"": 25, ""fuel_ratio"": 0.72, ""phase"": ""WCZESNA"", ""vp_situation"": ""REMIS""}"
2025-08-25T23:14:15.267065,1,Polska,ORDERS_ISSUED_EXPANSION,phase_0.1_vp_0,0.72,0.1,25,2,Issued SECURE_KEYPOINT orders to all commanders,"{""units"": 25, ""fuel_ratio"": 0.72, ""phase"": ""WCZESNA"", ""vp_situation"": ""REMIS""}"
2025-08-25T23:14:16.685186,,Polska,COMBO,strategic_combo_KRYZYS_PALIWA,0.76,0.1,25,2,Strategia KRYZYS PALIWA – priorytet uzupełnień + minimum zakupów | Faza: BUILD (rozbudowa armii),"{""units"": 25, ""fuel_ratio"": 0.76, ""phase"": ""WCZESNA"", ""vp_situation"": ""REMIS""}"
2025-08-25T23:14:16.702006,1,Polska,ORDERS_ISSUED_EXPANSION,phase_0.1_vp_0,0.76,0.1,25,2,Issued SECURE_KEYPOINT orders to all commanders,"{""units"": 25, ""fuel_ratio"": 0.76, ""phase"": ""WCZESNA"", ""vp_situation"": ""REMIS""}"
2025-08-25T23:14:18.244759,,Polska,COMBO,strategic_combo_KRYZYS_PALIWA,0.76,0.1,25,2,Strategia KRYZYS PALIWA – priorytet uzupełnień + minimum zakupów | Faza: BUILD (rozbudowa armii),"{""units"": 25, ""fuel_ratio"": 0.76, ""phase"": ""WCZESNA"", ""vp_situation"": ""REMIS""}"
2025-08-25T23:14:18.285350,1,Polska,ORDERS_ISSUED_EXPANSION,phase_0.1_vp_0,0.76,0.1,25,2,Issued SECURE_KEYPOINT orders to all commanders,"{""units"": 25, ""fuel_ratio"": 0.76, ""phase"": ""WCZESNA"", ""vp_situation"": ""REMIS""}"
2025-08-25T23:14:19.684138,,Polska,COMBO,strategic_combo_KRYZYS_PALIWA,0.76,0.1,25,2,Strategia KRYZYS PALIWA – priorytet uzupełnień + minimum zakupów | Faza: BUILD (rozbudowa armii),"{""units"": 25, ""fuel_ratio"": 0.76, ""phase"": ""WCZESNA"", ""vp_situation"": ""REMIS""}"
2025-08-25T23:14:19.714437,1,Polska,ORDERS_ISSUED_EXPANSION,phase_0.1_vp_0,0.76,0.1,25,2,Issued SECURE_KEYPOINT orders to all commanders,"{""units"": 25, ""fuel_ratio"": 0.76, ""phase"": ""WCZESNA"", ""vp_situation"": ""REMIS""}"
2025-08-25T23:14:21.102240,,Polska,ALLOCATE,strategic_allocate_KRYZYS_PALIWA,0.76,0.1,25,2,Strategia KRYZYS PALIWA – focus na uzupełnienia | Faza: BUILD (rozbudowa armii),"{""units"": 25, ""fuel_ratio"": 0.76, ""phase"": ""WCZESNA"", ""vp_situation"": ""REMIS""}"
2025-08-25T23:14:21.115541,1,Polska,ORDERS_ISSUED_EXPANSION,phase_0.1_vp_0,0.76,0.1,25,2,Issued SECURE_KEYPOINT orders to all commanders,"{""units"": 25, ""fuel_ratio"": 0.76, ""phase"": ""WCZESNA"", ""vp_situation"": ""REMIS""}"
2025-08-25T23:14:22.648864,,Polska,ALLOCATE,strategic_allocate_KRYZYS_PALIWA,0.76,0.1,25,2,Strategia KRYZYS PALIWA – focus na uzupełnienia | Faza: BUILD (rozbudowa armii),"{""units"": 25, ""fuel_ratio"": 0.76, ""phase"": ""WCZESNA"", ""vp_situation"": ""REMIS""}"
