timestamp,turn,nation,decision,rule_used,low_fuel_ratio,game_phase,total_units,commanders_count,reasoning,context
2025-08-26T18:45:54.226091,,Niemcy,HOLD,insufficient_budget,0.0,0.1,26,2,Niewystarczający budżet na żadną akcję | Faza: BUILD (rozbudowa armii),"{""units"": 26, ""fuel_ratio"": 0.0, ""phase"": ""WCZESNA"", ""vp_situation"": ""REMIS""}"
2025-08-26T18:45:54.257571,1,Niemcy,ORDERS_ISSUED_EXPANSION,phase_0.1_vp_0,0.0,0.1,26,2,Issued SECURE_KEYPOINT orders to all commanders,"{""units"": 26, ""fuel_ratio"": 0.0, ""phase"": ""WCZESNA"", ""vp_situation"": ""REMIS""}"
2025-08-26T18:45:55.153991,,Niemcy,COMBO,strategic_combo_ROZWÓJ,0.0,0.1,26,2,Strategia ROZWÓJ – kombinacja alokacji i zakupów | Faza: BUILD (rozbudowa armii),"{""units"": 26, ""fuel_ratio"": 0.0, ""phase"": ""WCZESNA"", ""vp_situation"": ""REMIS""}"
2025-08-26T18:45:55.189302,1,Niemcy,ORDERS_ISSUED_EXPANSION,phase_0.1_vp_0,0.0,0.1,26,2,Issued SECURE_KEYPOINT orders to all commanders,"{""units"": 26, ""fuel_ratio"": 0.0, ""phase"": ""WCZESNA"", ""vp_situation"": ""REMIS""}"
2025-08-26T18:45:55.588549,,Niemcy,COMBO,strategic_combo_ROZWÓJ,0.038461538461538464,0.1,26,2,Strategia ROZWÓJ – kombinacja alokacji i zakupów | Faza: BUILD (rozbudowa armii),"{""units"": 26, ""fuel_ratio"": 0.038461538461538464, ""phase"": ""WCZESNA"", ""vp_situation"": ""REMIS""}"
2025-08-26T18:45:55.639102,1,Niemcy,ORDERS_ISSUED_EXPANSION,phase_0.1_vp_0,0.038461538461538464,0.1,26,2,Issued SECURE_KEYPOINT orders to all commanders,"{""units"": 26, ""fuel_ratio"": 0.038461538461538464, ""phase"": ""WCZESNA"", ""vp_situation"": ""REMIS""}"
2025-08-26T18:45:55.911657,,Niemcy,COMBO,strategic_combo_ROZWÓJ,0.038461538461538464,0.1,26,2,Strategia ROZWÓJ – kombinacja alokacji i zakupów | Faza: BUILD (rozbudowa armii),"{""units"": 26, ""fuel_ratio"": 0.038461538461538464, ""phase"": ""WCZESNA"", ""vp_situation"": ""REMIS""}"
2025-08-26T18:45:55.953023,1,Niemcy,ORDERS_ISSUED_EXPANSION,phase_0.1_vp_0,0.038461538461538464,0.1,26,2,Issued SECURE_KEYPOINT orders to all commanders,"{""units"": 26, ""fuel_ratio"": 0.038461538461538464, ""phase"": ""WCZESNA"", ""vp_situation"": ""REMIS""}"
2025-08-26T18:45:56.222362,,Niemcy,COMBO,strategic_combo_ROZWÓJ,0.038461538461538464,0.1,26,2,Strategia ROZWÓJ – kombinacja alokacji i zakupów | Faza: BUILD (rozbudowa armii),"{""units"": 26, ""fuel_ratio"": 0.038461538461538464, ""phase"": ""WCZESNA"", ""vp_situation"": ""REMIS""}"
2025-08-26T18:45:56.247850,1,Niemcy,ORDERS_ISSUED_EXPANSION,phase_0.1_vp_0,0.038461538461538464,0.1,26,2,Issued SECURE_KEYPOINT orders to all commanders,"{""units"": 26, ""fuel_ratio"": 0.038461538461538464, ""phase"": ""WCZESNA"", ""vp_situation"": ""REMIS""}"
2025-08-26T18:45:56.694728,,Niemcy,COMBO,strategic_combo_ROZWÓJ,0.038461538461538464,0.1,26,2,Strategia ROZWÓJ – kombinacja alokacji i zakupów | Faza: BUILD (rozbudowa armii),"{""units"": 26, ""fuel_ratio"": 0.038461538461538464, ""phase"": ""WCZESNA"", ""vp_situation"": ""REMIS""}"
2025-08-26T18:45:56.740898,1,Niemcy,ORDERS_ISSUED_EXPANSION,phase_0.1_vp_0,0.038461538461538464,0.1,26,2,Issued SECURE_KEYPOINT orders to all commanders,"{""units"": 26, ""fuel_ratio"": 0.038461538461538464, ""phase"": ""WCZESNA"", ""vp_situation"": ""REMIS""}"
2025-08-26T18:45:56.992355,,Niemcy,COMBO,strategic_combo_ROZWÓJ,0.0,0.1,26,2,Strategia ROZWÓJ – kombinacja alokacji i zakupów | Faza: BUILD (rozbudowa armii),"{""units"": 26, ""fuel_ratio"": 0.0, ""phase"": ""WCZESNA"", ""vp_situation"": ""REMIS""}"
2025-08-26T18:45:57.025878,1,Niemcy,ORDERS_ISSUED_EXPANSION,phase_0.1_vp_0,0.0,0.1,26,2,Issued SECURE_KEYPOINT orders to all commanders,"{""units"": 26, ""fuel_ratio"": 0.0, ""phase"": ""WCZESNA"", ""vp_situation"": ""REMIS""}"
2025-08-26T18:45:57.294417,,Niemcy,COMBO,strategic_combo_ROZWÓJ,0.0,0.1,26,2,Strategia ROZWÓJ – kombinacja alokacji i zakupów | Faza: BUILD (rozbudowa armii),"{""units"": 26, ""fuel_ratio"": 0.0, ""phase"": ""WCZESNA"", ""vp_situation"": ""REMIS""}"
2025-08-26T18:45:57.322177,1,Niemcy,ORDERS_ISSUED_EXPANSION,phase_0.1_vp_0,0.0,0.1,26,2,Issued SECURE_KEYPOINT orders to all commanders,"{""units"": 26, ""fuel_ratio"": 0.0, ""phase"": ""WCZESNA"", ""vp_situation"": ""REMIS""}"
2025-08-26T18:45:57.732027,,Niemcy,COMBO,strategic_combo_ROZWÓJ,0.038461538461538464,0.1,26,2,Strategia ROZWÓJ – kombinacja alokacji i zakupów | Faza: BUILD (rozbudowa armii),"{""units"": 26, ""fuel_ratio"": 0.038461538461538464, ""phase"": ""WCZESNA"", ""vp_situation"": ""REMIS""}"
2025-08-26T18:45:57.775137,1,Niemcy,ORDERS_ISSUED_EXPANSION,phase_0.1_vp_0,0.038461538461538464,0.1,26,2,Issued SECURE_KEYPOINT orders to all commanders,"{""units"": 26, ""fuel_ratio"": 0.038461538461538464, ""phase"": ""WCZESNA"", ""vp_situation"": ""REMIS""}"
