timestamp;turn;player_id;player_nation;player_role;action;token_id;target_token_id;from_q;from_r;to_q;to_r;result;vp_pl;vp_de;pe_pl;pe_de
2025-08-10T21:50:26;1;1;Polska;Generał;end_turn;;;;;;;ok;0;0;42;0
2025-08-10T21:50:40;1;2;Polska;Dowódca;move;P_Batalion__2_Batalion_Strzelc_w;;24;-8;28;-9;OK;0;0;42;0
2025-08-10T21:50:45;1;2;Polska;Dowódca;move;P_Kompania__2_Batalion_Strzelc_w_20250703213012;;23;-8;28;-10;OK;0;0;42;0
2025-08-10T21:50:49;1;2;Polska;Dowódca;move;TL_Kompania__2_Pluton_Tankietek;;23;-7;27;-8;OK;0;0;42;0
2025-08-10T21:50:54;1;2;Polska;Dowódca;move;P_Kompania__2_Batalion_Strzelc_w;;20;-8;26;-9;OK;0;0;42;0
2025-08-10T21:51:01;1;2;Polska;Dowódca;move;P_Batalion__2_Pu_k_Piechoty;;23;-3;28;-3;OK;0;0;42;0
2025-08-10T21:51:04;1;2;Polska;Dowódca;move_error;P_Pluton__2_Pu_k_Piechoty_20250703213008;;;;;;no_path;0;0;42;0
2025-08-10T21:51:06;1;2;Polska;Dowódca;move_error;P_Pluton__2_Pu_k_Piechoty_20250703213008;;;;;;no_path;0;0;42;0
2025-08-10T21:51:08;1;2;Polska;Dowódca;move_error;P_Pluton__2_Pu_k_Piechoty_20250703213008;;;;;;no_path;0;0;42;0
2025-08-10T21:51:12;1;2;Polska;Dowódca;move_cancel;P_Pluton__2_Pu_k_Piechoty_20250703213008;;18;-2;23;-3;user_no;0;0;42;0
2025-08-10T21:51:14;1;2;Polska;Dowódca;move_cancel;P_Pluton__2_Pu_k_Piechoty_20250703213008;;18;-2;22;-2;user_no;0;0;42;0
2025-08-10T21:51:16;1;2;Polska;Dowódca;move;P_Pluton__2_Pu_k_Piechoty_20250703213008;;18;-2;22;-1;OK;0;0;42;0
2025-08-10T21:51:22;1;2;Polska;Dowódca;move;AL_Pluton__2_Bateria_Artylerii;;17;-1;21;-1;OK;0;0;42;0
2025-08-10T21:51:26;1;2;Polska;Dowódca;move;TL_Pluton__2_Pluton_Tankietek_20250703213014;;16;0;22;0;OK;0;0;42;0
